Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Ajoneuvika;Ajoneuvmas
7864386;13984126;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1426
7864904;13985383;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1545
7864904;13985384;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1505
7864904;13985385;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1390
7864905;13985386;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1375
7864905;13985387;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;7;1810
7863919;13984127;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1465
7863919;13984128;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1250
7863919;13984129;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1795
7865341;13985388;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;1950
7865341;13985389;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865036;13985390;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1564
7865036;13985391;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;17;13350
7864906;13985392;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1445
7864906;13985393;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;2740
7865111;13985394;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1960
7865111;13985395;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1251
7864429;13984130;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;25;1830
7864429;13984131;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1707
7865112;13985396;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1290
7865112;13985397;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865112;13985398;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864907;13985399;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1450
7864907;13985400;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1555
7865262;13985401;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;2;14750
7865262;13985402;2;43;muu moottorikäyttöinen ajoneuvo;5;ajoneuvo tai työkone hinauksessa;-1;Ei arvoa;;
7865037;13985403;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1390
7865037;13985404;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1045
7865038;13985405;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1570
7865038;13985406;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;9;11600
7865263;13985407;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1605
7865263;13985408;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;5;12450
7865039;13985409;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1277
7865039;13985410;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1097
7865039;13985411;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;14;1790
7865342;13985412;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1275
7865342;13985413;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7864908;13985414;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864908;13985415;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865113;13985416;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1190
7865113;13985417;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
7864011;13984132;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1445
7864011;13984133;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1070
7865524;13985418;1;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7865524;13985419;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
7865569;13985420;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1384
7865569;13985421;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1410
7865264;13985422;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1277
7865264;13985423;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1613
7865264;13985424;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1125
7865264;13985425;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1371
7865525;13985426;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1345
7865525;13985427;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;2060
7864432;13984134;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1757
7864909;13985428;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;3;363
7864909;13985429;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;1900
7864909;13985430;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1243
7864831;13985431;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;935
7864831;13985432;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;8;8500
7864775;13985433;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1770
7864775;13985434;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;985
7865040;13985435;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1395
7865040;13985436;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;18;1700
7865114;13985437;1;30;henkilöauto;-1;Ei arvoa;2;hälytysajossa;4;1976
7865114;13985438;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1477
7865631;13985439;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;10;14500
7864013;13984135;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;12;2200
7864013;13984136;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1067
7865517;13985440;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;935
7865517;13985441;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;6;8650
7865565;13985442;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1390
7865565;13985443;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1391
7865565;13985444;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1556
7865265;13985445;1;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
7865265;13985446;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
7865929;13985447;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865041;13985448;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;950
7865041;13985449;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1453
7865116;13985450;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1580
7865116;13985451;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864092;13984137;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1418
7864092;13984138;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;12;10200
7865518;13985452;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1795
7865518;13985453;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865632;13985454;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1430
7865632;13985455;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7864146;13984139;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1473
7864146;13984140;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1630
7865566;13985456;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;13;12020
7864832;13985457;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1206
7864832;13985458;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1535
7864832;13985459;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865042;13985460;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1355
7865042;13985461;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1037
7864910;13985462;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1925
7864910;13985463;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1901
7864910;13985464;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864833;13985465;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864833;13985466;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865567;13985467;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1238
7865567;13985468;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865519;13985469;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1880
7865519;13985470;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865343;13985471;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;2018
7865343;13985472;2;32;kuorma-auto;1;puoliperävaunu;1;ammattimaisessa ajossa;;
7865266;13985473;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1522
7865266;13985474;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
7865266;13985475;3;-1;Ei arvoa;2;varsinainen perävaunu;-1;Ei arvoa;;
7865267;13985476;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1605
7865267;13985477;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;10;1565
7865344;13985478;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;18;13120
7865344;13985479;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;2010
7864249;13984141;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1485
7864249;13984142;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1565
7864250;13984143;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1285
7865761;13985480;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2061
7865761;13985481;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1597
7864255;13984144;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864717;13985482;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865345;13985483;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865345;13985484;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1571
7865520;13985485;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;17;14000
7865520;13985486;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1735
7865520;13985487;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1580
7865268;13985488;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;6;2500
7864335;13984145;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1700
7864335;13984146;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;
7864335;13984147;3;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;2;15300
7865044;13985489;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1115
7865044;13985490;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1735
7865117;13985491;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1390
7865117;13985492;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865521;13985493;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;20;1400
7865521;13985494;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;4;7630
7863917;13984148;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;17;1570
7865269;13985495;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1368
7865269;13985496;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1770
7864834;13985497;1;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7864834;13985498;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;2189
7865522;13985499;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1041
7865522;13985500;2;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;9;104
7865270;13985501;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7865523;13985502;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865523;13985503;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865523;13985504;3;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;;
7864303;13984149;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1122
7864303;13984150;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1395
7865271;13985505;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;4;12300
7865271;13985506;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;8;12700
7865272;13985507;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1465
7865272;13985508;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865119;13985509;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;5;13320
7865119;13985510;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1493
7864835;13985511;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1113
7864835;13985512;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7864913;13985513;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1044
7864913;13985561;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1572
7864914;13985562;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864914;13985563;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;9;11600
7864836;13985564;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1546
7864836;13985565;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865347;13985566;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1355
7865347;13985567;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7865273;13985568;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1025
7865273;13985569;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2010
7865348;13985570;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1735
7864915;13985571;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;7;111
7864915;13985572;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1138
7864916;13985573;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864916;13985574;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865349;13985575;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;2;12400
7865349;13985576;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;950
7864756;13985577;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1360
7864756;13985578;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
7864917;13985579;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1585
7864917;13985580;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7864917;13985581;3;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865120;13985582;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;1845
7865120;13985583;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;1635
7864918;13985584;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;;
7865046;13985585;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;28;1030
7865046;13985586;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1735
7864839;13985587;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1268
7864839;13985588;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864839;13985589;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865276;13985590;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;1585
7865276;13985591;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7865509;13985592;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1904
7865509;13985593;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;3;2425
7865047;13985594;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865047;13985595;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
7865048;13985596;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1364
7865048;13985597;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865128;13985598;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1457
7864380;13984151;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1394
7864380;13984152;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;8;1995
7864380;13984153;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1115
7864920;13985599;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1210
7865049;13985600;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865049;13985601;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7865277;13985602;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1248
7865277;13985603;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1613
7863963;13984154;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1245
7863963;13984155;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7865351;13985604;1;50;raitiovaunu;-1;Ei arvoa;-1;Ei arvoa;;
7865351;13985605;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;1;10030
7865129;13985606;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1396
7865129;13985607;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865278;13985608;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1394
7865278;13985609;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7864426;13984156;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;22;1130
7864426;13984157;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;2160
7865130;13985610;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865130;13985611;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864888;13985612;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1370
7864888;13985613;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;;
7864776;13985614;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1605
7864757;13985615;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;14;1345
7864757;13985616;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;
7864841;13985617;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1275
7864841;13985618;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;11;1210
7864396;13984158;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1744
7864396;13984159;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;5;11815
7864842;13985619;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1054
7864842;13985620;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1480
7864895;13985621;1;32;kuorma-auto;1;puoliperävaunu;1;ammattimaisessa ajossa;;
7865280;13985622;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;5;11762
7864778;13985623;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1254
7864430;13984160;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1098
7864430;13984161;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1906
7863920;13984162;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1880
7863920;13984163;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864896;13985624;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1586
7864896;13985625;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1917
7865137;13985626;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865137;13985627;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;1;208
7864897;13985628;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864211;13984164;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1598
7864211;13984165;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;7;1553
7865138;13985629;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;2;1955
7865139;13985630;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;17;230
7865139;13985631;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1135
7864843;13985632;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1280
7864843;13985633;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864212;13984166;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;15;1480
7864212;13984167;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;;
7864898;13985634;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;955
7864898;13985635;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1380
7865281;13985636;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;2105
7865281;13985637;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1450
7865512;13985638;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864844;13985639;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864844;13985640;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864844;13985641;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865103;13985642;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1480
7865103;13985643;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;
7865104;13985644;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865104;13985645;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1451
7865105;13985646;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1854
7865105;13985647;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
7864779;13985648;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1223
7864779;13985649;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;8;1421
7864215;13983816;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;3;1557
7864215;13983817;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;19;1017
7865053;13985650;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1205
7865053;13985651;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865282;13985652;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;21;1800
7865282;13985653;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1640
7865054;13985654;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;9;1495
7865054;13985655;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;;
7864110;13983818;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1075
7864110;13983819;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1221
7865354;13985656;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865354;13985657;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865354;13985658;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865354;13985659;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7864154;13983820;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1555
7864154;13983821;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;16;1710
7864066;13983822;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1474
7863927;13983823;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;;
7865055;13985660;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1435
7865055;13985661;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865633;13985662;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865633;13985663;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865355;13985664;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;4;1507
7865355;13985665;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;
7864181;13983824;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;2;1685
7864181;13983825;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;1;1811
7865283;13985666;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;955
7865283;13985667;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1345
7865356;13985668;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1070
7865356;13985669;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1410
7864182;13983826;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;10;1580
7864182;13983827;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;6;1370
7865515;13985670;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;13;1383
7865515;13985671;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1854
7864183;13983828;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;12;1113
7865926;13985672;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865630;13985673;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;4;1895
7865630;13985674;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;
7865357;13985675;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;1130
7865357;13985676;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;17;1200
7863955;13983829;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;5;1685
7863955;13983830;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;18;1400
