Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Kulkusuun;Kulkussel;Ajoneuvika;Ajoneuvmas
9314456;16632710;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9314457;16632148;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;4;1270
9314457;16632149;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9313074;16632150;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1525
9313074;16632151;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;10;1340
9313647;16632152;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1675
9314458;16632153;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1120
9314458;16632154;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1350
9314459;16632155;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1385
9313120;16632156;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;21;1410
9313676;16632157;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1885
9313676;16632158;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1550
9314460;16632159;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;10;2450
9314460;16632160;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1393
9314460;16632161;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1429
9314460;16632162;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1475
9314460;16632163;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1370
9334263;16668441;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1030
9334263;16668442;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1430
9314461;16632164;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1215
9314462;16632165;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1565
9314462;16632166;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9314463;16632167;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1730
9314463;16632168;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;405
9314464;16632169;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;23;1400
9314466;16632170;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;2585
9314466;16632171;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9313523;16632172;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1613
9313523;16632173;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1164
9313525;16632174;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1616
9313525;16632175;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1769
9313654;16632176;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;16920
9314467;16632177;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;6;1814
9314467;16632178;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1381
9314468;16632179;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1541
9314468;16632180;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;14750
9313738;16632181;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1220
9313738;16632182;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9313718;16632183;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1005
9313718;16632184;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;9;10580
9313193;16632185;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;10;1750
9314471;16632186;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1265
9314471;16632187;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1645
9313724;16632188;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1560
9313724;16632189;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1330
9313884;16632190;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;68250
9313885;16632191;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;-1;Ei arvoa;;
9313023;16632192;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1625
9314473;16632193;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1155
9314473;16632194;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;910
9314474;16632195;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;6;1008
9314474;16632196;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1220
9313624;16632197;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;2;12950
9312982;16632198;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;28;1410
9312982;16632199;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1361
9312982;16632200;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1690
9313109;16632201;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;21;4970
9313109;16632202;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1368
9313109;16632203;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1265
9313625;16632204;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;10;1885
9314475;16632205;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1239
9314475;16632206;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1105
9313100;16632207;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1215
9314476;16632208;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;3850
9314476;16632209;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1490
9314476;16632210;3;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;2447
9313608;16632211;1;32;kuorma-auto;2;varsinainen perävaunu;-1;Ei arvoa;-1;Ei arvoa;;
9313608;16632212;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1595
9313609;16632213;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;1780
9313063;16632214;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1435
9313063;16632215;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1350
9313063;16632216;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1425
9313063;16632217;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1465
9313610;16632218;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;13400
9313610;16632219;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1660
9313611;16632220;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1715
9313611;16632221;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1703
9313189;16632222;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;1651
9313061;16632223;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;25;1150
9313061;16632224;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9314478;16632225;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1500
9314478;16632226;2;40;traktori;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;5380
9314479;16632227;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1317
9313354;16632228;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1025
9313354;16632229;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9313355;16632230;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;28;2000
9314480;16632231;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1895
9314480;16632232;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9313367;16632233;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1670
9313367;16632234;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;4;1115
9313367;16632235;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1055
9313367;16632236;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1797
9313048;16632237;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1526
9313048;16632238;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;-1;Ei arvoa;3;9550
9313470;16632239;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1377
9313470;16632240;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1393
9313084;16632241;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;22;1553
9313084;16632242;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;21;1130
9313098;16632243;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9314482;16632244;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1520
9314482;16632245;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;1324
9313471;16632246;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;34;1190
9313471;16632247;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9314483;16632248;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;11455
9314483;16632249;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1164
9312977;16632250;1;32;kuorma-auto;1;puoliperävaunu;-1;Ei arvoa;-1;Ei arvoa;;
9314484;16632251;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1100
9314484;16632252;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;11735
9313094;16632253;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;1;10100
9313258;16632254;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;29;880
9313258;16632255;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;2140
9313258;16632256;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1371
9313258;16632257;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1435
9313258;16632258;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1125
9313258;16632259;6;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1525
9314485;16632260;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1381
9314485;16632261;2;30;henkilöauto;-1;Ei arvoa;2;hälytysajossa;-1;Ei arvoa;3;2995
9314486;16632262;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;410
9314488;16632263;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;22;1160
9314488;16632264;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1430
9314488;16632265;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;2150
9313259;16632266;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1392
9313259;16632267;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;2995
9313047;16632268;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1680
9313047;16632269;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1244
9313001;16632270;1;40;traktori;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;7300
9314490;16632271;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;12800
9314490;16632272;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;405
9314491;16632273;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1780
9314491;16632274;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9333134;16666248;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1955
9333135;16666249;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;2252
9333135;16666250;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1175
9333135;16666251;3;40;traktori;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;4;4900
9333136;16666252;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1865
9333136;16666253;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;12245
9333137;16666254;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1561
9333138;16666255;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;24;1160
9333138;16666256;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1648
9333138;16666257;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1381
9333138;16666258;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1605
9332381;16666259;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;965
9332381;16666260;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1825
9332107;16666261;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;2900
9333139;16666262;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1671
9333139;16666263;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;2335
9332194;16666264;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1426
9332194;16666265;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;9550
9333140;16666266;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1445
9333140;16666267;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;14400
9332420;16666268;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1580
9333141;16666269;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1175
9333141;16666270;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1383
9333141;16666271;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1421
9333142;16666272;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1072
9333142;16666273;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1285
9332227;16666274;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1576
9332227;16666275;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;970
9332446;16666276;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1990
9332446;16666464;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;1153
9332446;16666465;3;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;-1;Ei arvoa;3;1681
9332203;16666466;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1363
9333143;16666467;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;22;1220
9333143;16666468;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1343
9333144;16666469;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1921
9333144;16666470;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;1621
9332447;16666471;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1555
9333145;16666472;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1695
9333146;16666473;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;2600
9333146;16666474;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;1240
9333162;16666475;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;989
9333162;16666476;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;-1;Ei arvoa;0;1603
9332559;16666477;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1450
9332559;16666478;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1810
9332099;16666479;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9332747;16666480;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;1432
9332747;16666481;2;32;kuorma-auto;5;ajoneuvo tai työkone hinauksessa;-1;Ei arvoa;-1;Ei arvoa;1;17200
9333164;16666482;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1565
9333164;16666483;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1733
9332748;16666484;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1505
9332749;16666485;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;1030
9332749;16666486;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1275
9333165;16666487;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1581
9333165;16666488;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1410
9332293;16666489;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;12;1257
9332293;16666490;2;40;traktori;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;26;4120
9332293;16666491;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1495
9332111;16666492;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;30;1300
9332111;16666493;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;6;1851
9332523;16666494;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;14;1283
9332164;16666495;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1165
9332524;16666496;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1675
9332524;16666497;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;22;1175
9333166;16666498;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;2;11866
9333166;16666499;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1268
9333167;16666500;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1535
9332526;16666501;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1503
9332526;16666502;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1997
9332199;16666503;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9332199;16666504;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;7;1191
9333168;16666505;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;910
9333168;16666506;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1775
9332395;16666507;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;1375
9332395;16666508;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1385
9332398;16666509;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1280
9332398;16666510;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;14835
9333169;16666511;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1595
9333169;16666512;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1536
9333170;16666513;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1485
9333170;16666514;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9333171;16666515;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1244
9332400;16666516;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;0;15250
9332400;16666517;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1616
9332308;16666518;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;16;1225
9332309;16666519;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1025
9332310;16666520;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;1610
9332531;16666521;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1664
9332531;16666522;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1615
9332532;16666523;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;5;29800
9332169;16666524;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1395
9332169;16666525;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1647
9332187;16666526;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;-1;Ei arvoa;15;14500
9332187;16666527;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9332533;16666528;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;11;1730
9332533;16666529;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;945
9332535;16666530;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;18;1010
9332183;16666531;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;19;1200
9332595;16666532;1;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;2;14280
9333174;16666533;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;15;1205
9333174;16666534;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9332103;16666535;1;32;kuorma-auto;1;puoliperävaunu;1;ammattimaisessa ajossa;-1;Ei arvoa;4;9200
9332125;16666536;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;13;1395
9332125;16666537;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;1355
9333175;16666538;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1055
9333175;16666539;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;8;1809
9333176;16666540;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;1;1312
9333176;16666541;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;
9332601;16666542;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;20;1175
9332718;16666543;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;17;1555
9332719;16666544;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;21;1440
9332101;16666545;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;6;1296
9332101;16666546;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;9;1705
9332721;16666547;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;3;1312
