OnnettomuusID;Tekninen osallinen ID;Osallisen numero;Osallisen lajikoodi;Perävaunukoodi;Ajolaji;Ajoneuvon ikä;Ajoneuvon massa
624621;314ee351d97541bc6d2fd9fd6f0d6445;2;Hirvi;Ei tietoa/arvoa;-;-;-
624621;bddb466701f36e0d3c95c8d8fb50a579;1;Henkilöauto;Ei tietoa/arvoa;-;1;1335
624623;2f9467f9854de9ae163ce5231d2a27c8;2;Muu eläin;Ei tietoa/arvoa;-;-;-
624623;3bd23d1657184ad167eb884c87cf858c;1;Henkilöauto;Ei tietoa/arvoa;-;10;1557
624624;2d629a9037fbb16bd9929430dcdc2113;1;Hirvi;Ei tietoa/arvoa;-;-;-
624624;9489f0ed4f04854b9b7ce8dc05ea0c92;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
624625;1fec8de1d1c0da45bb3e5fe091ae4d82;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
624625;d75c1d134c527425f7eb49fdbcb43162;1;Hirvi;Ei tietoa/arvoa;-;-;-
624627;7505f5780803b00b99bf399d7fa954bf;1;Henkilöauto;Ei tietoa/arvoa;-;16;1643
624627;a640626afb1239579d9e5929f0025da9;2;Hirvi;Ei tietoa/arvoa;-;-;-
624628;96dd24692acf58ae6783d116beadad92;1;Henkilöauto;Ei tietoa/arvoa;-;22;1643
624628;d0dbba3f23aaf33b5c1f9143f3d4b9ae;2;Hirvi;Ei tietoa/arvoa;-;-;-
624629;4ac165da9ddd4a1c97f3a20d394ec0ef;1;Kuorma-auto;Ei tietoa/arvoa;-;1;9535
624629;0833941f4e1e1165fadbf5fd3bed5ee7;2;Hirvi;Ei tietoa/arvoa;-;-;-
624630;064e03971cdd1224b7817756453580e7;1;Hirvi;Ei tietoa/arvoa;-;-;-
624630;99073a421c0bbc6eca57e35fd1b5ca4b;2;Kuorma-auto;Ei tietoa/arvoa;-;1;15300
624631;958de29fcf0b88a004a331ed8ad1c83e;2;Pakettiauto;Ei tietoa/arvoa;-;7;1956
624631;c94a2d112e34de321765606fbdd31595;1;Hirvi;Ei tietoa/arvoa;-;-;-
624632;909b0fe1a1cb5f41ce78b75c6f685917;1;Moottoripyörä;Ei tietoa/arvoa;-;19;254
624632;c9566e15fdae2011c9a51964ff82d50b;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
624633;5453b46709bb40d73fcb4dafbd2aa258;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
624633;5596f0dba8fa90ded8c5d2978bcf6241;1;Henkilöauto;Ei tietoa/arvoa;-;16;1265
624634;615e73c9658d9319e84d5a68a2be9b3e;1;Hirvi;Ei tietoa/arvoa;-;-;-
624634;b0d659b88e91e676dba0b87996cb9b5a;2;Henkilöauto;Ei tietoa/arvoa;-;21;1167
624635;8702663defc744903bfd96beec6d8b9b;2;Hirvi;Ei tietoa/arvoa;-;-;-
624635;a776d44c3d577a48a3f993ff59e87e4b;1;Henkilöauto;Ei tietoa/arvoa;-;6;1163
624636;7f53d492a4616b52abc0b1a78d541531;1;Henkilöauto;Ei tietoa/arvoa;-;12;-
624636;e69f9fcea3370e12da78d704840907cf;2;Hirvi;Ei tietoa/arvoa;-;-;-
624637;888c2a8213d6595e4a96ea88b1370f28;1;Henkilöauto;Ei tietoa/arvoa;-;7;1521
624637;26498ae4e6a6fd3db559971f29e55fc5;2;Hirvi;Ei tietoa/arvoa;-;-;-
624638;26d9f4144c6c709d9a7c9b3350e4fce3;2;Hirvi;Ei tietoa/arvoa;-;-;-
624638;3032bb084189aac2dd794efa3f6284c1;1;Henkilöauto;Ei tietoa/arvoa;-;19;1488
624639;9c90d6e4aeef9d6700121be782b9f05c;1;Henkilöauto;Ei tietoa/arvoa;-;16;-
624639;f81ed34b44b3914893bf2096b5ab18d6;2;Hirvi;Ei tietoa/arvoa;-;-;-
624640;57c59bb788e72f26b40fe5052f297b63;1;Pakettiauto;Ei tietoa/arvoa;-;7;1574
624640;e8da59d978168635119cd5b10312c128;2;Hirvi;Ei tietoa/arvoa;-;-;-
624641;2acc0d6f07729ae58a6d53efe09ea13b;2;Hirvi;Ei tietoa/arvoa;-;-;-
624641;052ae7cc0c3d4dfd332c481878942c08;1;Pakettiauto;Ei tietoa/arvoa;-;18;1810
624642;0dfb04cce079c40a796cfd04b6c2d367;2;Hirvi;Ei tietoa/arvoa;-;-;-
624642;cec931bf6fdc4b1ad3db97787513e336;1;Henkilöauto;Ei tietoa/arvoa;-;1;1143
624643;337e399b66e0ac1a1a41666befad6003;2;Hirvi;Ei tietoa/arvoa;-;-;-
624643;e05a6cff5f8f2bbe20e450cc72e8da0f;1;Henkilöauto;Ei tietoa/arvoa;-;12;1560
624644;53accfdc38c22d5856a13b0c22c36b1a;2;Hirvi;Ei tietoa/arvoa;-;-;-
624644;cb547f8135047c04f02daae69ad8b115;1;Henkilöauto;Ei tietoa/arvoa;-;22;1175
624645;5a1193185427c31e1dd0f83ff80cc44d;1;Hirvi;Ei tietoa/arvoa;-;-;-
624645;6b96bb105aa455158d4eca010e8678de;2;Henkilöauto;Ei tietoa/arvoa;-;7;1949
624645;128f848fe7ffaa62b33144990ce619e4;3;Henkilöauto;Ei tietoa/arvoa;-;12;1229
624646;9032dc52e10a1a1bf3e41a0a6ef74016;2;Hirvi;Ei tietoa/arvoa;-;-;-
624646;148360509cd0f621855fd14d05fdf5a7;1;Henkilöauto;Ei tietoa/arvoa;-;1;1420
624647;3be42b465c3f57f09f4d52625bf3d716;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
624647;1800cfb74922fbfa6425938b6d85e34b;2;Henkilöauto;Ei tietoa/arvoa;-;5;1385
624648;8d32337bc2183994c567091522f28a63;3;Henkilöauto;Ei tietoa/arvoa;-;4;1489
624648;564ce1e01579f9dbf7ca336c6621dfbb;1;Henkilöauto;Ei tietoa/arvoa;-;15;1451
624649;80f2bc80e4256066a8d98b89e11b54f1;2;Mopedi, skootteri;Ei tietoa/arvoa;-;-;-
624649;191c33064ad3b5aba135fd240af77424;1;Henkilöauto;Ei tietoa/arvoa;-;11;2500
624650;67342d599ff4771c21f61c83cda18f1e;2;Pakettiauto;Ei tietoa/arvoa;-;12;1882
624650;f5928b0aa0e8f2fc0c0ab5d456d7c88a;1;Henkilöauto;Ei tietoa/arvoa;-;6;1803
624651;c31e6f514dcc73f95f6addebb590c199;2;Hirvi;Ei tietoa/arvoa;-;-;-
624651;f7e16a7016ec7478840bcf8867c102f8;1;Henkilöauto;Ei tietoa/arvoa;-;6;1460
624652;1d8146c0d439041e13eae6b7dbdc387a;3;Henkilöauto;Ei tietoa/arvoa;-;11;1505
624652;836895b84be7e53e698135df913ae2a9;1;Henkilöauto;Ei tietoa/arvoa;-;12;1265
624652;f075e96114d9c9e7173c12d8627fccc2;2;Henkilöauto;Ei tietoa/arvoa;-;17;1315
624653;;-;-; ;-;-;-
624654;7b4c8b7a3794abf37d2bd11e97d59798;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624654;b97bf2e495d24094bcc4e4fbfb7fcd54;1;Henkilöauto;Ei tietoa/arvoa;-;10;1280
624655;;-;-; ;-;-;-
624656;8328d366137078c5ce133a3517b7ad4e;1;Moottoripyörä;Ei tietoa/arvoa;-;20;246
624657;7b56ab217b3817499a3e3a20104c7bec;1;Henkilöauto;Ei tietoa/arvoa;-;7;1735
624657;377618f4a98b72d3184d24c76e9dbef3;2;Henkilöauto;Ei tietoa/arvoa;-;8;2180
624658;;-;-; ;-;-;-
624659;14c3ecfb7811944f74dbef542bb141aa;1;Henkilöauto;Ei tietoa/arvoa;-;6;1455
624659;647687a28433aac5d05304cb5fddf18b;2;Henkilöauto;Ei tietoa/arvoa;-;17;1570
624659;a48ff2d5db47b2bb9e6ec41b235fe0aa;3;Henkilöauto;Ei tietoa/arvoa;-;17;1139
624659;f35122b4a90b2d0cb754acb0ff480d3e;4;Henkilöauto;Ei tietoa/arvoa;-;8;1917
624660;745814a3dbbf0ef4f8b93c485e8bc6a3;1;Henkilöauto;Ei tietoa/arvoa;-;8;1840
624661;3bceb606535b44dfc1ec38de22effc2a;1;Henkilöauto;Ei tietoa/arvoa;-;9;1915
624661;9d84824a56b8f0020e6f951c89b75984;2;Henkilöauto;Ei tietoa/arvoa;-;9;1280
624662;e67a6499cc42d9c3608c7fa00de566fd;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);Ei tietoa/arvoa;-;1;425
624663;7fa1341b731b0d24b5418d905328a0b8;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
624663;7906fe3446d9ff43577a60e4e2849a27;1;Moottoripyörä;Ei tietoa/arvoa;-;16;305
624664;3a0cc789269eca3dad386922835586ea;1;Henkilöauto;Ei tietoa/arvoa;-;14;1268
624664;6ff945fcf43e6d82475a71557d3b9b58;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624665;ae2c1a5a839ef76c9c707f73839458fd;1;Pakettiauto;Ei tietoa/arvoa;-;33;2440
624666;2a9bad8b1b4f4944d3af85e229a7b6e6;2;Hirvi;Ei tietoa/arvoa;-;-;-
624666;ae3c0c38db5857cc92ca88e515c3bc25;3;Pakettiauto;Ei tietoa/arvoa;-;5;2271
624668;be3a14f6dcbd32d53f37669cd81fd3f1;1;Henkilöauto;Ei tietoa/arvoa;-;24;1205
624669;5c2088116b0b0e5db1275144b4464145;1;Henkilöauto;Ei tietoa/arvoa;-;17;1277
624669;e7bcd35cb57c381dc1878002e828b51b;2;Moottoripyörä;Ei tietoa/arvoa;-;20;254
624670;9b114460191c1b152c13a9c918316afc;1;Muu moottorikäyttöinen ajoneuvo, mopoauto eli kevyt nelipyörä (KNP);Ei tietoa/arvoa;-;-;-
624671;7b31c34064f75138f4d611f538eac35a;1;Henkilöauto;Ei tietoa/arvoa;-;25;1500
624671;ab5935d8145a73631e787f7bb88e0be3;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
624672;40f8776aa06c9eb8039bcda93ddb70bd;1;Henkilöauto;Ei tietoa/arvoa;-;1;1594
624672;b1ed678eed6e69565e66a0f27979d722;2;Hirvi;Ei tietoa/arvoa;-;-;-
624673;9685b69b2fdda1bfe6c33731c8d8924d;2;Henkilöauto;Ei tietoa/arvoa;-;7;1499
624673;de39e0d6abb4d3044e9de7fa6965a511;1;Henkilöauto;Ei tietoa/arvoa;-;11;1735
624674;d6703ce94753c2e769ccbe2c0128cd90;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
624674;db908a55b38fb70374df667fa73618a7;2;Hirvi;Ei tietoa/arvoa;-;-;-
624675;73e03aae9eb8a7d7b3d3045eaf78d023;2;Henkilöauto;Ei tietoa/arvoa;-;18;1515
624676;96a6e161af8539a04ad8a4a83a3c6cbe;1;Mopedi, skootteri;Ei tietoa/arvoa;-;16;102
624676;79192d588ba50c6791d69a75b3150b39;2;Mopedi, skootteri;Ei tietoa/arvoa;-;10;99
624677;967be22372add53d52b4be57a783797f;2;Henkilöauto;Ei tietoa/arvoa;-;13;1356
624677;e7673914ddb39dd278030694ef1ed18e;1;Henkilöauto;Ei tietoa/arvoa;-;20;1333
624678;6e8443e20b14eedca66b716ed1b9194e;1;Hirvi;Ei tietoa/arvoa;-;-;-
624678;ac4cfa760843f3559d39ed06a9ffe9a7;2;Henkilöauto;Ei tietoa/arvoa;-;11;1150
624679;2614e28bd04118580ac1edc9b452e069;1;Henkilöauto;Ei tietoa/arvoa;-;7;1160
624679;55071284fa9aab9f3b9936acb76d2938;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624680;382026be33222a77f3a2750a07305975;2;Hirvi;Ei tietoa/arvoa;-;-;-
624680;bc3054516da5cc56e4acd20442166846;1;Henkilöauto;Ei tietoa/arvoa;1;5;2800
624681;d3dc9241df6852fa4a574ad2491a02da;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
624681;e2af50d77df95abb2f4ac8be77cf2dc9;1;Pakettiauto;Ei tietoa/arvoa;-;12;1788
624682;a10a7670aabd7ceaecd741fce4642e7d;2;Henkilöauto;Ei tietoa/arvoa;-;8;1735
624682;c70ea38994c65800d3492d8857e7d1e6;3;Henkilöauto;Ei tietoa/arvoa;-;20;935
624683;0912e0833ebb3614dc5cf885a82ee369;1;Henkilöauto;Ei tietoa/arvoa;-;27;1090
624683;c972b4f8428e42add8df37501778c279;2;Hirvi;Ei tietoa/arvoa;-;-;-
624684;f81549043668f311abffcbaf7e73411b;1;Henkilöauto;Ei tietoa/arvoa;-;3;3071
624685;be472e85163f545103810a12d251fecc;1;Henkilöauto;Ei tietoa/arvoa;-;6;1728
624686;480cac4f05c94f80af43927c1b14a9ee;1;Henkilöauto;Ei tietoa/arvoa;-;17;1255
624686;43409557a853308e42026b494ed547ba;2;Hirvi;Ei tietoa/arvoa;-;-;-
624687;431a4fe57421b6a7fe266c97c81bbfd6;1;Henkilöauto;Ei tietoa/arvoa;-;19;1679
624687;ae7bbc1daf6c7ca344162a6cbec3eab0;2;Hirvi;Ei tietoa/arvoa;-;-;-
624688;2f327c2063c3416eb043b67e39921f12;2;Hirvi;Ei tietoa/arvoa;-;-;-
624688;387c65d2cc96c671a9041a0b30042b5a;1;Henkilöauto;Ei tietoa/arvoa;-;27;1280
624689;0da6ee296c04465adf1a562a9956db66;1;Mopedi, skootteri;Ei tietoa/arvoa;-;2;97
624690;6ecd1b274685c8e55423b2db02030567;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624690;148f1671626dc20aeaa758c0cdd74c1a;1;Henkilöauto;Ei tietoa/arvoa;-;0;2060
624691;7d7dda8c82071d0b5c01209baa98f5c7;2;Henkilöauto;Ei tietoa/arvoa;-;12;2293
624691;1992b35f1e7a64ec03d8a3356008ca4d;1;Kuorma-auto;Ei tietoa/arvoa;-;9;3150
624692;;-;-; ;-;-;-
624693;a50dff4ad5ba5cf7cc3037c0a37b672e;2;Henkilöauto;Ei tietoa/arvoa;-;13;-
624693;dd532e4ea0827cb5b53e80a70a9f8a15;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
624694;26b6c0722fda32851410f0d62fd5bc95;1;Mopedi, skootteri;Ei tietoa/arvoa;-;6;107
624694;34c1e80f9731521fdc7eb1a000421021;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624695;;-;-; ;-;-;-
624696;6818b5dde4be678591817f47e6ae75c4;1;Jalankulkija;Ei tietoa/arvoa;-;-;-
624696;e7eef11864bee27219437fdd883fb47b;2;Henkilöauto;Ei tietoa/arvoa;-;4;1375
624697;70db6ab0b77e5c634d1661cc19676027;1;Henkilöauto;Ei tietoa/arvoa;-;15;1605
624697;aa88b4aabcb00eb5532f2d9bbb4462c9;2;Henkilöauto;Ei tietoa/arvoa;-;0;983
624698;0b0d8d8d33e7aff4f2967fbea580aa9e;2;Hirvi;Ei tietoa/arvoa;-;-;-
624698;8a94c3848bbb397d892e01ebbce944b4;1;Pakettiauto;Ei tietoa/arvoa;-;0;2352
624699;94b2f786a24bb74bc24ac0ad23b44777;1;Traktori;Ei tietoa/arvoa;-;3;420
624699;614fcef3b372edbe2b72357ab5f83ba3;2;Henkilöauto;Ei tietoa/arvoa;-;9;1410
624700;2ba51771f758d8cd1adc5fdaf5897dba;2;Henkilöauto;Ei tietoa/arvoa;-;12;1945
624700;3a252a49eb7b2a4712a5d70342b9e09d;1;Henkilöauto;Ei tietoa/arvoa;-;15;1440
624701;7dfef24021f39559f4fb62a555c175e9;2;Henkilöauto;Kevytperävaunu;-;26;1590
624701;e05be667d8c6466adcc662a3a5004d2b;1;Kuorma-auto;Varsinainen;-;7;13380
624702;0bdd400817e6ecc4ada624e7472ed0a8;1;Henkilöauto;Ei tietoa/arvoa;-;21;1205
624702;280e1a24a9a24d4e6aa687e110603f31;2;Hirvi;Ei tietoa/arvoa;-;-;-
624703;0fe12964fb9f56ae278b7d79ca2edd35;1;Henkilöauto;Ei tietoa/arvoa;-;15;1327
624703;cde814f6de1f0b248bc5259f35ac256f;2;Henkilöauto;Ei tietoa/arvoa;-;11;1067
624704;6671ee0e5e4f07e9f4ce784878add509;1;Henkilöauto;Ei tietoa/arvoa;-;18;1210
624704;d90374d58538d94b571bcec22935eea7;3;Henkilöauto;Ei tietoa/arvoa;-;18;1735
624704;ee353932c5fbbcdaf1cf633e079b4264;2;Henkilöauto;Ei tietoa/arvoa;-;11;1571
624705;3c7cd466ab3adfc735ea9461b91d40c2;1;Henkilöauto;Ei tietoa/arvoa;-;18;1392
624706;530136f81501c3aa549b0718a75350d3;1;Henkilöauto;Ei tietoa/arvoa;-;3;2145
624706;554293a7b1c6b39e3d45f684fa310078;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624707;a632bbaa8068a91662004d928e75068d;1;Henkilöauto;Ei tietoa/arvoa;-;12;1565
624709;3d50a5b0183456ffc15b95402843a39f;2;Henkilöauto;Ei tietoa/arvoa;-;15;1278
624709;809eb2af47adc8188d018e91148a4609;1;Henkilöauto;Ei tietoa/arvoa;-;17;2270
624710;2ec2f1c8cd1403882d20e49e13c9251d;1;Henkilöauto;Ei tietoa/arvoa;-;12;1100
624710;dfc0039058e6fecebbb4784793adc3bc;2;Hirvi;Ei tietoa/arvoa;-;-;-
624711;c1ccf5a5dec13896d37539feacacb5e7;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
624711;f971d7444ea5c04e3151dc85973ca0b2;1;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624712;437d32492100cee7bd1e5d7e4e85724c;1;Henkilöauto;Ei tietoa/arvoa;-;13;1067
624712;f86a54121b288006adce3b82d4348fda;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624713;4bbfdcdf4a18316bd8f71450d8933f9b;1;Henkilöauto;Ei tietoa/arvoa;-;13;1612
624714;1638c565b5c55fe269a7f7b6373d37ab;1;Henkilöauto;Ei tietoa/arvoa;-;21;1490
624715;600554bbbcef38a35629cc2c09b652aa;1;Henkilöauto;Ei tietoa/arvoa;-;15;1315
624715;abeeb7bad1686ffc11822ff9b9a37a5f;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
624716;9a15cdec6422f2ebc665b100ea1fbdfb;2;Henkilöauto;Ei tietoa/arvoa;-;2;1580
624716;857c710e25bb9c9371ce629603a28f64;1;Henkilöauto;Ei tietoa/arvoa;-;9;2160
624717;556c5a14af5381a8db7eb2395cf21abc;2;Mopedi, skootteri;Ei tietoa/arvoa;-;9;101
624717;e11263cb699d20b4f46b4bf040a2b7bb;1;Mopedi, skootteri;Ei tietoa/arvoa;-;4;105
624718;105a4a78b60c8cab9f94bc99b75d70c5;1;Henkilöauto;Ei tietoa/arvoa;-;16;1687
624719;4f751a3942976c03eada0bf406d6aa14;2;Henkilöauto;Ei tietoa/arvoa;1;2;2800
624719;69f40d8c3e301314c443c95c5d497b65;1;Henkilöauto;Ei tietoa/arvoa;-;12;1278
624720;4350d768a16b1f44991102c5bacab7ff;1;Henkilöauto;Ei tietoa/arvoa;-;19;1268
624721;04a9e93f5b59e73d8ee5221e06563eda;1;Henkilöauto;Ei tietoa/arvoa;-;18;1461
624722;cb8bd617ab821410fafa36097eb7ca42;1;Henkilöauto;Ei tietoa/arvoa;-;21;1658
624723;3fdb9daf97ebc10fcddff9a19993aa5b;2;Henkilöauto;Ei tietoa/arvoa;-;9;1055
624723;1252a4cb0ef911f1153a478f76383e79;1;Henkilöauto;Ei tietoa/arvoa;-;0;1495
624724;603ab06d259f27f21516e50b74f94089;1;Henkilöauto;Ei tietoa/arvoa;-;23;1130
624725;033ffbcf8bfdd8bddc308e0761770729;1;Henkilöauto;Ei tietoa/arvoa;-;16;1170
624726;9c227953308d40e28aa9c30c952a75ab;1;Mopedi, skootteri;Ei tietoa/arvoa;-;3;270
624726;d55958f6d4aca74f83b70b26f817ee2e;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624727;679679e9f3b41d075a3047abdd55e475;1;Henkilöauto;Ei tietoa/arvoa;-;6;1413
624727;fac6c2fbed29dd6605809e7c7333ffd7;2;Henkilöauto;Ei tietoa/arvoa;-;21;2820
624728;e3c16c7e4ce06f1a19e9e82bf8bc75bf;1;Henkilöauto;Ei tietoa/arvoa;-;20;1398
624729;cfdbdbc3c012421981d780e3722364ec;1;Henkilöauto;Ei tietoa/arvoa;-;20;1295
624729;d9aba82cf1fb42a4427d02fa1fe4554d;2;Hirvi;Ei tietoa/arvoa;-;-;-
624730;8bbea531ddce6ec5e5a7e01077138d47;2;Henkilöauto;Ei tietoa/arvoa;-;17;1465
624730;514f0291cbe2f0fe32a9fedbdaf85322;1;Henkilöauto;Ei tietoa/arvoa;-;19;1745
624731;684efcbc17d1eba0eb262dd8fcd9b13c;1;Henkilöauto;Ei tietoa/arvoa;-;20;1241
624732;b4fb097c3f5cc967458cf3fa8e701a64;2;Henkilöauto;Ei tietoa/arvoa;-;19;1265
624733;;-;-; ;-;-;-
624734;81d495b620ff4d412feb81e82a5223bf;1;Henkilöauto;Ei tietoa/arvoa;-;11;1490
624734;127b3ddf26a9cc574da6cbd44db0dc57;2;Hirvi;Ei tietoa/arvoa;-;-;-
624735;1ae6360fa1bb1665fa2cb4ef733251c1;1;Henkilöauto;Ei tietoa/arvoa;-;18;1071
624735;549372e5a244e894cc4a8aa822db11b7;2;Hirvi;Ei tietoa/arvoa;-;-;-
624736;0acd18c231af748bbe3bc9240912e3a0;2;Henkilöauto;Ei tietoa/arvoa;-;7;1364
624736;0fb6fa0edc70e76b184efa11a63a12da;1;Moottoripyörä;Ei tietoa/arvoa;-;22;254
624737;5105e7e50d98ec1c9468152d42414a9a;1;Henkilöauto;Ei tietoa/arvoa;-;34;1030
624738;0b240056a2cbaa8a5cb7962f8a163e55;1;Henkilöauto;Ei tietoa/arvoa;-;15;1265
624738;59a1f37d06f004339eb64c654acce333;2;Hirvi;Ei tietoa/arvoa;-;-;-
624739;;-;-; ;-;-;-
624740;eddbdf9522b54cfab3dbb53930c377a8;1;Traktori;Ei tietoa/arvoa;-;5;433
624741;6bbe61ceec86480bb1b6f10ccca22f65;1;Henkilöauto;Ei tietoa/arvoa;-;24;1175
624741;746d1db6720885c2b0f99eb016e3726a;2;Henkilöauto;Ei tietoa/arvoa;-;5;1312
624741;992b92178c627d3c11290ddeb3a21967;2;Henkilöauto;Ei tietoa/arvoa;-;24;1175
624742;1ee10d9ad81aa1dd985f4197c92db155;1;Henkilöauto;Ei tietoa/arvoa;-;11;1259
624743;72f4bb2cff0a8b1fe720d136fdf084d4;1;Henkilöauto;Ei tietoa/arvoa;-;16;1595
624744;4e44dd51163a23d4e7c37c293f56741f;1;Henkilöauto;Ei tietoa/arvoa;-;17;1275
624745;51e56b505248ba2ce47f8a357c990499;1;Henkilöauto;Ei tietoa/arvoa;-;22;1193
624746;8e50468750d0f725c44260982849b026;1;Henkilöauto;Ei tietoa/arvoa;-;20;1475
624746;b081c70440ad96841d3a889ac9d50b5b;2;Henkilöauto;Ei tietoa/arvoa;-;9;1100
624747;86aedb3e24fd806a77eaef950ccf91fe;2;Hirvi;Ei tietoa/arvoa;-;-;-
624747;e2fd14b964a0805ffedb434c2f08e210;1;Pakettiauto;Ei tietoa/arvoa;-;12;2190
624748;;-;-; ;-;-;-
624749;dc9b12636f59f4fb46201b84aba5c33f;1;Henkilöauto;Ei tietoa/arvoa;-;21;1540
624749;dca11e362533243015bdc4f8f124cfcd;2;Henkilöauto;Ei tietoa/arvoa;-;16;1604
624751;09946f5f0d1de8502de27900e5302133;1;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
624751;de1c3c4132180c4a3f29d431ec70444b;2;Moottoripyörä;Ei tietoa/arvoa;-;19;265
624752;4381d0585e6acc6387d01e588a3fde97;2;Hirvi;Ei tietoa/arvoa;-;-;-
624752;abdc7d18049336d8fb9b5e32be533111;1;Henkilöauto;Ei tietoa/arvoa;-;13;1595
624753;9abfd1257c668cac9feb6b541be699f3;1;Henkilöauto;Ei tietoa/arvoa;-;19;1344
624753;a06838b4a4b8af6934edf8112cfe8f53;2;Moottoripyörä;Ei tietoa/arvoa;-;18;270
624754;9df5f68cdea69dac242b5e686d3f6e2f;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
624754;382db4446dc27f36d98f844eb554e837;1;Moottoripyörä;Ei tietoa/arvoa;-;22;254
624755;6dc1b67c615084e058ebb90ff695dbb2;1;Henkilöauto;Ei tietoa/arvoa;-;9;2035
624756;150a531b97c8fbf99670ce9838979465;1;Henkilöauto;Ei tietoa/arvoa;-;19;3095
624756;c2a01fad114a7aca22ea4cf39030fa17;2;Moottoripyörä;Ei tietoa/arvoa;-;-;-
624757;aaffe25ff196c1fa3e6eb6b8ca05e66e;2;Henkilöauto;Ei tietoa/arvoa;-;6;1247
624758;53a9b7d924e853a476e40940127fa7cf;3;Henkilöauto;Ei tietoa/arvoa;-;9;1320
624758;843de94069063c532a78319ac4a95a03;2;Henkilöauto;Ei tietoa/arvoa;-;25;1385
624758;d6de880d63dcb7f8556e595af2fbccfa;1;Henkilöauto;Ei tietoa/arvoa;-;12;1448
624759;7f6c2b6fb92030b6a0ad2883b939d839;1;Henkilöauto;Ei tietoa/arvoa;-;34;1640
624759;9cb857c393c0ed27e3b830520a483ac2;2;Hirvi;Ei tietoa/arvoa;-;-;-
624760;4b97d98bd8e874e92af0c4b50983f15b;1;Henkilöauto;Ei tietoa/arvoa;-;17;1100
624760;c645f9cec30373b8e2094763457397f5;2;Henkilöauto;Ei tietoa/arvoa;-;6;1505
624761;8c4fc8e390a8e78efcc57ec28fcfab69;2;Henkilöauto;Ei tietoa/arvoa;-;18;1307
624762;7f3d4bd2e5b39917d8abb7ef3c650012;1;Kevytmoottoripyörä (<125cc);Ei tietoa/arvoa;-;5;141
624763;1fde7fc577ee441653fb85fdd8ca0b48;1;Henkilöauto;Ei tietoa/arvoa;-;34;1320
624763;c7d5071c0e4565f32971d17c580b346d;2;Hirvi;Ei tietoa/arvoa;-;-;-
624764;d32e1a2706818a9bb792b2c2c977e18e;1;Traktori;Ei tietoa/arvoa;-;3;537
624765;9dee642eff79cd88f979b4d206faecf3;1;Kuorma-auto;Ei tietoa/arvoa;-;1;8791
624765;a94960dd441f65cfc72f82313586da4a;2;Henkilöauto;Ei tietoa/arvoa;-;8;1700
624766;;-;-; ;-;-;-
624767;c58c5993599ff41e8c8d16fb0b5c3f8d;1;Henkilöauto;Ei tietoa/arvoa;-;8;-
624768;745832e6ee67c3d97fd75adf5986c646;1;Henkilöauto;Ei tietoa/arvoa;-;15;1770
624768;d5044c6fb6b04bbcfe9abb46ce0a107f;2;Henkilöauto;Ei tietoa/arvoa;-;17;1136
624769;232c4cdcc99ca61f69144cec9c1a973e;1;Pakettiauto;Ei tietoa/arvoa;-;19;1830
624770;115bef39ca08339a81cd2d105ae0fdc7;1;Henkilöauto;Ei tietoa/arvoa;-;14;1317
624770;e0c44be915677edd71d118ba1a99ffcc;2;Moottoripyörä;Ei tietoa/arvoa;-;34;260
624771;2064f658a02ced46201a036f4c5d0950;1;Henkilöauto;Ei tietoa/arvoa;-;7;1735
624772;;-;-; ;-;-;-
624773;;-;-; ;-;-;-
624774;18b075f785b2ca1b3a5e371a00bcbc28;1;Henkilöauto;Ei tietoa/arvoa;-;13;1811
624775;e4a993b31f9b1e4a992826589a72da01;1;Henkilöauto;Ei tietoa/arvoa;-;29;1230
624776;67b22885681a66d37f3ce0e39e6aa7ff;2;Henkilöauto;Ei tietoa/arvoa;-;15;1305
624776;c602b822d20de254d3dd07fb72b589dd;3;Henkilöauto;Ei tietoa/arvoa;-;17;1359
624777;5d440d60ea7272c6f59c124c61b924db;1;Henkilöauto;Ei tietoa/arvoa;-;5;1280
